2021-08-18,4842
2021-08-19,4005
2021-08-20,4719
2021-08-21,1317
2021-08-22,0
2021-08-23,1222
2021-08-24,3287
2021-08-25,6730
2021-08-26,5110
2021-08-27,0
2021-08-28,0
2021-08-29,0
2021-08-30,0
2021-08-31,0
2021-09-01,0
2021-09-02,0
2021-09-03,0
2021-09-04,0
2021-09-05,0
2021-09-06,0
2021-09-07,0
2021-09-08,0
2021-09-09,0
2021-09-10,2848
2021-09-11,0
2021-09-12,0
2021-09-13,0
2021-09-14,0
2021-09-15,0
2021-09-16,0
2021-09-17,0
2021-09-18,0
2021-09-19,0
2021-09-20,0
2021-09-21,0
2021-09-22,0
2021-09-23,0
2021-09-24,0
2021-09-25,0
2021-09-26,0
2021-09-27,0
2021-09-28,0
2021-09-29,0
2021-09-30,0
2021-10-01,0
2021-10-02,0
2021-10-03,0
2021-10-04,0
2021-10-05,0
2021-10-06,0
2021-10-07,0
2021-10-08,0
2021-10-09,0
2021-10-10,0
2021-10-11,0
2021-10-12,0
2021-10-13,0
2021-10-14,0
2021-10-15,0
2021-10-16,0
2021-10-17,0
2021-10-18,2821
2021-10-19,7318
2021-10-20,3760
2021-10-21,4936
2021-10-22,6635
2021-10-23,4670
2021-10-24,0
2021-10-25,0
2021-10-26,0
2021-10-27,2904
2021-10-28,4531
2021-10-29,4264
2021-10-30,0
2021-10-31,0
2021-11-01,0
2021-11-02,0
2021-11-03,0
2021-11-04,3166
2021-11-05,4231
2021-11-06,5674
2021-11-07,0
2021-11-08,0
2021-11-09,0
2021-11-10,0
2021-11-11,2246
2021-11-12,4810
2021-11-13,0
2021-11-14,0
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,4135
2021-11-19,6312
2021-11-20,0
2021-11-21,0
2021-11-22,0
2021-11-23,0
2021-11-24,733
2021-11-25,4864
2021-11-26,7051
2021-11-27,0
2021-11-28,0
2021-11-29,0
2021-11-30,0
2021-12-01,0
2021-12-02,0
2021-12-03,0
2021-12-04,0
2021-12-05,0
2021-12-06,0
2021-12-07,0
2021-12-08,0
2021-12-09,0
2021-12-10,0
2021-12-11,672
2021-12-12,0
2021-12-13,0
2021-12-14,0
2021-12-15,0
2021-12-16,0
2021-12-17,2426
2021-12-18,0
2021-12-19,0
2021-12-20,0
2021-12-21,0
2021-12-22,0
2021-12-23,0
2021-12-24,0
2021-12-25,0
2021-12-26,0
2021-12-27,0
2021-12-28,0
2021-12-29,439
2021-12-30,2899
2021-12-31,0
2022-01-01,0
2022-01-02,0
2022-01-03,0
2022-01-04,0
2022-01-05,0
2022-01-06,0
2022-01-07,0
2022-01-08,0
2022-01-09,0
2022-01-10,0
2022-01-11,1423
2022-01-12,5391
2022-01-13,5243
2022-01-14,3688
2022-01-15,0
2022-01-16,0
2022-01-17,0
2022-01-18,0
2022-01-19,397
2022-01-20,2517
2022-01-21,4085
2022-01-22,8133
2022-01-23,0
2022-01-24,0
2022-01-25,0
2022-01-26,0
2022-01-27,0
2022-01-28,0
2022-01-29,0
2022-01-30,0
2022-01-31,0
2022-02-01,0
2022-02-02,0
2022-02-03,0
2022-02-04,0
2022-02-05,0
2022-02-06,0
2022-02-07,0
2022-02-08,0
2022-02-09,3091
2022-02-10,0
2022-02-11,0
2022-02-12,0
2022-02-13,0
2022-02-14,598
2022-02-15,995
2022-02-16,409
2022-02-17,2202
2022-02-18,2095
2022-02-19,0
2022-02-20,0
2022-02-21,0
2022-02-22,0
2022-02-23,0
2022-02-24,0
2022-02-25,0
2022-02-26,0
2022-02-27,0
2022-02-28,0
2022-03-01,0
2022-03-02,1021
2022-03-03,0
2022-03-04,0
2022-03-05,0
2022-03-06,989
2022-03-07,2892
2022-03-08,699
2022-03-09,2030
2022-03-10,3958
2022-03-11,0
2022-03-12,0
2022-03-13,0
2022-03-14,420
2022-03-15,3747
2022-03-16,5290
2022-03-17,2612
2022-03-18,2418
2022-03-19,2133
2022-03-20,2406
2022-03-21,3625
2022-03-22,7
2022-03-23,3346
2022-03-24,6531
2022-03-25,0
2022-03-26,0
2022-03-27,0
2022-03-28,0
2022-03-29,0
2022-03-30,0
2022-03-31,0
2022-04-01,0
2022-04-02,0
2022-04-03,0
2022-04-04,0
2022-04-05,0
2022-04-06,0
2022-04-07,0
2022-04-08,0
2022-04-09,0
2022-04-10,0
2022-04-11,0
2022-04-12,0
2022-04-13,2274
2022-04-14,3414
2022-04-15,5169
2022-04-16,5658
2022-04-17,1022
2022-04-18,6576
2022-04-19,6841
2022-04-20,1325
2022-04-21,3499
2022-04-22,5178
2022-04-23,0
2022-04-24,0
2022-04-25,0
2022-04-26,0
2022-04-27,224
2022-04-28,2950
2022-04-29,2609
2022-04-30,4452
2022-05-01,5662
2022-05-02,4376
2022-05-03,0
2022-05-04,0
2022-05-05,0
2022-05-06,0
2022-05-07,0
2022-05-08,0
2022-05-09,0
2022-05-10,1584
2022-05-11,1949
2022-05-12,4557
2022-05-13,4543
2022-05-14,0
2022-05-15,0
2022-05-16,0
2022-05-17,0
2022-05-18,0
2022-05-19,0
2022-05-20,0
2022-05-21,0
2022-05-22,2236
2022-05-23,567
2022-05-24,2124
2022-05-25,1433
2022-05-26,2086
2022-05-27,1390
2022-05-28,527
2022-05-29,1852
2022-05-30,2144
2022-05-31,2246
2022-06-01,2543
2022-06-02,1174
2022-06-03,3144
2022-06-04,769
2022-06-05,0
2022-06-06,0
2022-06-07,0
2022-06-08,0
2022-06-09,0
2022-06-10,0
2022-06-11,0
2022-06-12,0
2022-06-13,0
2022-06-14,1708
2022-06-15,5515
2022-06-16,0
2022-06-17,1749
2022-06-18,2926
2022-06-19,1456
2022-06-20,0
2022-06-21,0
2022-06-22,0
2022-06-23,2993
2022-06-24,588
2022-06-25,2656
2022-06-26,3431
2022-06-27,0
2022-06-28,965
2022-06-29,3865
2022-06-30,0
2022-07-01,0
2022-07-02,836
2022-07-03,1519
2022-07-04,0
2022-07-05,0
2022-07-06,0
2022-07-07,0
2022-07-08,0
2022-07-09,0
2022-07-10,0
2022-07-11,732
2022-07-12,1976
2022-07-13,3517
2022-07-14,4094
2022-07-15,3716
2022-07-16,3348
2022-07-17,1530
2022-07-18,0
2022-07-19,0
2022-07-20,0
2022-07-21,0
2022-07-22,0
2022-07-23,0
2022-07-24,0
2022-07-25,0
2022-07-26,0
2022-07-27,0
2022-07-28,0
2022-07-29,0
2022-07-30,0
2022-07-31,0
2022-08-01,0
2022-08-02,0
2022-08-03,0
2022-08-04,0
2022-08-05,0
2022-08-06,0
2022-08-07,0
2022-08-08,0
2022-08-09,0
2022-08-10,0
2022-08-11,0
2022-08-12,0
2022-08-13,0
2022-08-14,0
2022-08-15,0
2022-08-16,0
2022-08-17,0
2022-08-18,0
2022-08-19,0
2022-08-20,0
2022-08-21,0
2022-08-22,0
2022-08-23,0
2022-08-24,0
2022-08-25,0
2022-08-26,0
2022-08-27,0
2022-08-28,0
2022-08-29,0
2022-08-30,1609
2022-08-31,3335
2022-09-01,3386
2022-09-02,3321
2022-09-03,1740
2022-09-04,720
2022-09-05,0
2022-09-06,0
2022-09-07,0
2022-09-08,0
2022-09-09,0
2022-09-10,0
2022-09-11,1271
2022-09-12,3447
2022-09-13,3533
2022-09-14,4056
2022-09-15,0
2022-09-16,0
2022-09-17,0
2022-09-18,0
2022-09-19,0
2022-09-20,0
2022-09-21,0
2022-09-22,0
2022-09-23,0
2022-09-24,0
2022-09-25,0
2022-09-26,0
2022-09-27,0
2022-09-28,0
2022-09-29,0
2022-09-30,0
2022-10-01,0
2022-10-02,0
2022-10-03,0
2022-10-04,0
2022-10-05,0
2022-10-06,0
2022-10-07,0
2022-10-08,0
2022-10-09,1236
2022-10-10,3222
2022-10-11,3024
2022-10-12,3273
2022-10-13,2087
2022-10-14,1507
2022-10-15,2961
2022-10-16,0
2022-10-17,0
2022-10-18,0
2022-10-19,0
2022-10-20,0
2022-10-21,0
2022-10-22,0
2022-10-23,0
2022-10-24,0
2022-10-25,0
2022-10-26,0
2022-10-27,0
2022-10-28,0
2022-10-29,0
2022-10-30,0
2022-10-31,0
2022-11-01,0
2022-11-02,0
2022-11-03,0
2022-11-04,0
2022-11-05,0
2022-11-06,0
2022-11-07,1760
2022-11-08,1258
2022-11-09,2557
2022-11-10,1517
2022-11-11,1908
2022-11-12,0
2022-11-13,648
2022-11-14,1476
2022-11-15,3502
2022-11-16,3356
2022-11-17,0
2022-11-18,0
2022-11-19,0
2022-11-20,548
2022-11-21,2409
2022-11-22,0
2022-11-23,0
2022-11-24,0
2022-11-25,0
2022-11-26,0
2022-11-27,0
2022-11-28,0
2022-11-29,0
2022-11-30,0
2022-12-01,0
2022-12-02,0
2022-12-03,0
2022-12-04,0
2022-12-05,0
2022-12-06,0
2022-12-07,0
2022-12-08,0
2022-12-09,0
2022-12-10,0
2022-12-11,0
2022-12-12,0
2022-12-13,0
2022-12-14,0
2022-12-15,0
2022-12-16,0
2022-12-17,0
2022-12-18,0
2022-12-19,0
2022-12-20,0
2022-12-21,0
2022-12-22,0
2022-12-23,0
2022-12-24,736
2022-12-25,1879
2022-12-26,67
2022-12-27,2195
2022-12-28,0
2022-12-29,0
2022-12-30,0
2022-12-31,0
2023-01-01,0
2023-01-02,0
2023-01-03,0
2023-01-04,0
2023-01-05,0
2023-01-06,485
2023-01-07,2602
2023-01-08,491
2023-01-09,3398
